Date,omxs30_close
2021-08-25,2376.159912109375
2021-08-26,2371.699951171875
2021-08-27,2373.139892578125
2021-08-30,2372.81005859375
2021-08-31,2351.25
2021-09-01,2368.669921875
2021-09-02,2388.39990234375
2021-09-03,2369.72998046875
2021-09-06,2394.260009765625
2021-09-07,2377.93994140625
2021-09-08,2347.159912109375
2021-09-09,2353.389892578125
2021-09-10,2349.669921875
2021-09-13,2335.340087890625
2021-09-14,2341.77001953125
2021-09-15,2324.75
2021-09-16,2344.030029296875
2021-09-17,2323.550048828125
2021-09-20,2272.4599609375
2021-09-21,2274.8798828125
2021-09-22,2299.14990234375
2021-09-23,2338.0
2021-09-24,2313.27001953125
2021-09-27,2304.010009765625
2021-09-28,2254.02001953125
2021-09-29,2255.550048828125
2021-09-30,2259.179931640625
2021-10-01,2254.179931640625
2021-10-04,2233.300048828125
2021-10-05,2254.840087890625
2021-10-06,2221.06005859375
2021-10-07,2257.739990234375
2021-10-08,2240.219970703125
2021-10-11,2233.52001953125
2021-10-12,2251.010009765625
2021-10-13,2276.949951171875
2021-10-14,2296.77001953125
2021-10-15,2314.97998046875
2021-10-18,2311.699951171875
2021-10-19,2326.659912109375
2021-10-20,2326.25
2021-10-21,2325.14990234375
2021-10-22,2348.840087890625
2021-10-25,2330.1298828125
2021-10-26,2344.199951171875
2021-10-27,2323.169921875
2021-10-28,2313.239990234375
2021-10-29,2290.85009765625
2021-11-01,2302.260009765625
2021-11-02,2302.669921875
2021-11-03,2317.669921875
2021-11-04,2330.070068359375
2021-11-05,2324.89990234375
2021-11-08,2331.85009765625
2021-11-09,2327.1201171875
2021-11-10,2331.419921875
2021-11-11,2346.4599609375
2021-11-12,2365.449951171875
2021-11-15,2374.469970703125
2021-11-16,2385.6298828125
2021-11-17,2384.10009765625
2021-11-18,2373.0400390625
2021-11-19,2373.919921875
2021-11-22,2368.570068359375
2021-11-23,2334.31005859375
2021-11-24,2336.5
2021-11-25,2335.590087890625
2021-11-26,2242.179931640625
2021-11-29,2272.27001953125
2021-11-30,2241.659912109375
2021-12-01,2290.719970703125
2021-12-02,2263.199951171875
2021-12-03,2240.830078125
2021-12-06,2285.530029296875
2021-12-07,2334.85009765625
2021-12-08,2326.550048828125
2021-12-09,2323.889892578125
2021-12-10,2315.72998046875
2021-12-13,2310.35009765625
2021-12-14,2286.3701171875
2021-12-15,2293.4599609375
2021-12-16,2311.030029296875
2021-12-17,2305.919921875
2021-12-20,2285.719970703125
2021-12-21,2319.52001953125
2021-12-22,2334.81005859375
2021-12-23,2385.6298828125
2021-12-27,2406.610107421875
2021-12-28,2420.469970703125
2021-12-29,2418.89990234375
2021-12-30,2419.72998046875
2022-01-03,2444.18994140625
2022-01-04,2456.169921875
2022-01-05,2442.81005859375
2022-01-07,2400.949951171875
2022-01-10,2352.72998046875
2022-01-11,2379.18994140625
2022-01-12,2399.179931640625
2022-01-13,2397.9599609375
2022-01-14,2358.2900390625
2022-01-17,2363.1201171875
2022-01-18,2322.800048828125
2022-01-19,2332.9599609375
2022-01-20,2354.510009765625
2022-01-21,2314.06005859375
2022-01-24,2223.989990234375
2022-01-25,2239.719970703125
2022-01-26,2286.110107421875
2022-01-27,2270.1201171875
2022-01-28,2266.820068359375
2022-01-31,2290.159912109375
2022-02-01,2313.199951171875
2022-02-02,2324.47998046875
2022-02-03,2277.669921875
2022-02-04,2254.300048828125
2022-02-07,2278.639892578125
2022-02-08,2274.39990234375
2022-02-09,2313.139892578125
2022-02-10,2314.260009765625
2022-02-11,2293.77001953125
2022-02-14,2240.969970703125
2022-02-15,2282.06005859375
2022-02-16,2263.409912109375
2022-02-17,2229.14990234375
2022-02-18,2197.719970703125
2022-02-21,2159.300048828125
2022-02-22,2157.919921875
2022-02-23,2142.030029296875
2022-02-24,2078.06005859375
2022-02-25,2141.52001953125
2022-02-28,2134.070068359375
2022-03-01,2084.929931640625
2022-03-02,2096.530029296875
2022-03-03,2048.510009765625
2022-03-04,1985.5400390625
2022-03-07,1980.3499755859375
2022-03-08,1972.0400390625
2022-03-09,2041.6199951171875
2022-03-10,2038.9200439453125
2022-03-11,2070.800048828125
2022-03-14,2096.43994140625
2022-03-15,2085.080078125
2022-03-16,2167.14990234375
2022-03-17,2159.0
2022-03-18,2178.820068359375
2022-03-21,2181.050048828125
2022-03-22,2182.780029296875
2022-03-23,2155.639892578125
2022-03-24,2134.159912109375
2022-03-25,2106.52001953125
2022-03-28,2124.929931640625
2022-03-29,2154.3798828125
2022-03-30,2130.300048828125
2022-03-31,2095.169921875
2022-04-01,2119.6201171875
2022-04-04,2136.43994140625
2022-04-05,2132.52001953125
2022-04-06,2101.2099609375
2022-04-07,2108.0400390625
2022-04-08,2131.860107421875
2022-04-11,2097.7099609375
2022-04-12,2102.199951171875
2022-04-13,2098.580078125
2022-04-14,2092.860107421875
2022-04-19,2097.889892578125
2022-04-20,2109.10009765625
2022-04-21,2126.43994140625
2022-04-22,2094.93994140625
2022-04-25,2050.639892578125
2022-04-26,2018.3299560546875
2022-04-27,2048.68994140625
2022-04-28,2038.56005859375
2022-04-29,2058.89990234375
2022-05-02,2020.4100341796875
2022-05-03,2034.4599609375
2022-05-04,2011.1199951171875
2022-05-05,1985.1300048828125
2022-05-06,1962.0
2022-05-09,1914.8299560546875
2022-05-10,1943.1099853515625
2022-05-11,1977.469970703125
2022-05-12,1973.47998046875
2022-05-13,2011.3299560546875
2022-05-16,2004.489990234375
2022-05-17,2027.3399658203125
2022-05-18,2002.5400390625
2022-05-19,1992.4000244140625
2022-05-20,1994.0899658203125
2022-05-23,2018.8699951171875
2022-05-24,2001.0999755859375
2022-05-25,1981.8199462890625
2022-05-27,2058.10009765625
2022-05-30,2075.280029296875
2022-05-31,2042.6400146484375
2022-06-01,2041.260009765625
2022-06-02,2075.679931640625
2022-06-03,2069.409912109375
2022-06-07,2074.2099609375
2022-06-08,2069.929931640625
2022-06-09,2044.06005859375
2022-06-10,1990.800048828125
2022-06-13,1956.510009765625
2022-06-14,1931.3900146484375
2022-06-15,1946.8599853515625
2022-06-16,1890.3299560546875
2022-06-17,1884.27001953125
2022-06-20,1895.239990234375
2022-06-21,1903.3800048828125
2022-06-22,1895.8399658203125
2022-06-23,1865.5400390625
2022-06-27,1924.8399658203125
2022-06-28,1913.1400146484375
2022-06-29,1908.31005859375
2022-06-30,1872.6800537109375
2022-07-01,1875.93994140625
2022-07-04,1893.56005859375
2022-07-05,1866.1600341796875
2022-07-06,1918.6700439453125
2022-07-07,1954.5799560546875
2022-07-08,1971.0400390625
2022-07-11,1937.489990234375
2022-07-12,1968.81005859375
2022-07-13,1931.27001953125
2022-07-14,1903.510009765625
2022-07-15,1903.8199462890625
2022-07-18,1930.5
2022-07-19,1961.1199951171875
2022-07-20,1961.31005859375
2022-07-21,1975.969970703125
2022-07-22,1979.699951171875
2022-07-25,1970.8900146484375
2022-07-26,1962.969970703125
2022-07-27,1971.3800048828125
2022-07-28,1996.02001953125
2022-07-29,2032.530029296875
2022-08-01,2011.1099853515625
2022-08-02,1993.9200439453125
2022-08-03,2005.5799560546875
2022-08-04,2020.8299560546875
2022-08-05,1998.5699462890625
2022-08-08,2017.1500244140625
2022-08-09,1987.6800537109375
2022-08-10,2025.47998046875
2022-08-11,2024.47998046875
2022-08-12,2032.510009765625
2022-08-15,2036.6700439453125
2022-08-16,2058.93994140625
2022-08-17,2034.760009765625
2022-08-18,2053.330078125
2022-08-19,2037.969970703125
2022-08-22,1995.989990234375
2022-08-23,1985.6300048828125
2022-08-24,1983.5799560546875
2022-08-25,1987.3199462890625
2022-08-26,1956.1700439453125
2022-08-29,1940.1300048828125
2022-08-30,1942.4300537109375
2022-08-31,1920.22998046875
2022-09-01,1875.489990234375
2022-09-02,1925.0400390625
2022-09-05,1898.81005859375
2022-09-06,1903.25
2022-09-07,1897.760009765625
2022-09-08,1907.31005859375
2022-09-09,1934.06005859375
2022-09-12,1974.5400390625
2022-09-13,1938.22998046875
2022-09-14,1916.3599853515625
2022-09-15,1911.7900390625
2022-09-16,1881.510009765625
2022-09-19,1877.9200439453125
2022-09-20,1856.6700439453125
2022-09-21,1878.77001953125
2022-09-22,1837.9100341796875
2022-09-23,1817.9599609375
2022-09-26,1811.780029296875
2022-09-27,1829.3699951171875
2022-09-28,1838.77001953125
2022-09-29,1794.3900146484375
2022-09-30,1828.97998046875
2022-10-03,1839.510009765625
2022-10-04,1909.6400146484375
2022-10-05,1882.9200439453125
2022-10-06,1883.0400390625
2022-10-07,1841.77001953125
2022-10-10,1836.9100341796875
2022-10-11,1834.0999755859375
2022-10-12,1834.3599853515625
2022-10-13,1856.8599853515625
2022-10-14,1869.02001953125
2022-10-17,1908.3800048828125
2022-10-18,1938.56005859375
2022-10-19,1926.43994140625
2022-10-20,1905.989990234375
2022-10-21,1901.510009765625
2022-10-24,1938.72998046875
2022-10-25,1965.2900390625
2022-10-26,1970.06005859375
2022-10-27,1968.22998046875
2022-10-28,1974.280029296875
2022-10-31,1968.530029296875
2022-11-01,1974.989990234375
2022-11-02,1980.52001953125
2022-11-03,1960.06005859375
2022-11-04,1999.010009765625
2022-11-07,2008.6199951171875
2022-11-08,2035.989990234375
2022-11-09,2033.1199951171875
2022-11-10,2106.110107421875
2022-11-11,2108.669921875
2022-11-14,2107.989990234375
2022-11-15,2098.010009765625
2022-11-16,2075.02001953125
2022-11-17,2067.080078125
2022-11-18,2087.3701171875
2022-11-21,2082.570068359375
2022-11-22,2096.56005859375
2022-11-23,2109.840087890625
2022-11-24,2106.75
2022-11-25,2116.739990234375
2022-11-28,2096.3798828125
2022-11-29,2092.239990234375
2022-11-30,2102.419921875
2022-12-01,2125.090087890625
2022-12-02,2129.469970703125
2022-12-05,2139.68994140625
2022-12-06,2111.280029296875
2022-12-07,2088.429931640625
2022-12-08,2091.8798828125
2022-12-09,2116.449951171875
2022-12-12,2108.919921875
2022-12-13,2140.699951171875
2022-12-14,2139.030029296875
2022-12-15,2079.52001953125
2022-12-16,2046.0899658203125
2022-12-19,2047.97998046875
2022-12-20,2036.4200439453125
2022-12-21,2065.1298828125
2022-12-22,2043.300048828125
2022-12-23,2054.330078125
2022-12-27,2067.610107421875
2022-12-28,2052.760009765625
2022-12-29,2075.31005859375
2022-12-30,2043.4000244140625
2023-01-02,2075.760009765625
2023-01-03,2090.030029296875
2023-01-04,2120.35009765625
2023-01-05,2137.43994140625
2023-01-09,2191.820068359375
2023-01-10,2180.699951171875
2023-01-11,2207.800048828125
2023-01-12,2225.27001953125
2023-01-13,2217.179931640625
2023-01-16,2225.10009765625
2023-01-17,2212.830078125
2023-01-18,2218.739990234375
2023-01-19,2173.889892578125
2023-01-20,2197.419921875
2023-01-23,2224.530029296875
2023-01-24,2216.169921875
2023-01-25,2204.300048828125
2023-01-26,2190.530029296875
2023-01-27,2197.659912109375
2023-01-30,2200.080078125
2023-01-31,2198.5400390625
2023-02-01,2210.1298828125
2023-02-02,2287.39990234375
2023-02-03,2294.52001953125
2023-02-06,2258.199951171875
2023-02-07,2254.800048828125
2023-02-08,2244.139892578125
2023-02-09,2235.3701171875
2023-02-10,2200.77001953125
2023-02-13,2233.179931640625
2023-02-14,2232.449951171875
2023-02-15,2255.139892578125
2023-02-16,2256.5400390625
2023-02-17,2249.3798828125
2023-02-20,2238.449951171875
2023-02-21,2223.489990234375
2023-02-22,2223.300048828125
2023-02-23,2227.580078125
2023-02-24,2206.429931640625
2023-02-27,2234.989990234375
2023-02-28,2226.75
2023-03-01,2214.679931640625
2023-03-02,2214.669921875
2023-03-03,2252.760009765625
2023-03-06,2261.860107421875
2023-03-07,2244.659912109375
2023-03-08,2248.52001953125
2023-03-09,2245.110107421875
2023-03-10,2192.06005859375
2023-03-13,2156.580078125
2023-03-14,2186.360107421875
2023-03-15,2096.800048828125
2023-03-16,2125.22998046875
2023-03-17,2088.02001953125
2023-03-20,2118.7099609375
2023-03-21,2145.39990234375
2023-03-22,2146.830078125
2023-03-23,2136.0
2023-03-24,2087.81005859375
2023-03-27,2111.77001953125
2023-03-28,2115.610107421875
2023-03-29,2149.360107421875
2023-03-30,2199.43994140625
2023-03-31,2223.75
2023-04-03,2211.02001953125
2023-04-04,2215.909912109375
2023-04-05,2174.93994140625
2023-04-06,2184.72998046875
2023-04-11,2211.179931640625
2023-04-12,2215.14990234375
2023-04-13,2225.139892578125
2023-04-14,2249.469970703125
2023-04-17,2249.669921875
2023-04-18,2256.280029296875
2023-04-19,2249.679931640625
2023-04-20,2248.820068359375
2023-04-21,2246.409912109375
2023-04-24,2259.820068359375
2023-04-25,2249.199951171875
2023-04-26,2240.080078125
2023-04-27,2271.10009765625
2023-04-28,2270.580078125
2023-05-02,2235.030029296875
2023-05-03,2238.760009765625
2023-05-04,2228.169921875
2023-05-05,2240.47998046875
2023-05-08,2239.10009765625
2023-05-09,2223.580078125
2023-05-10,2208.659912109375
2023-05-11,2229.909912109375
2023-05-12,2236.030029296875
2023-05-15,2251.239990234375
2023-05-16,2236.25
2023-05-17,2246.199951171875
2023-05-19,2288.3701171875
2023-05-22,2283.31005859375
2023-05-23,2267.340087890625
2023-05-24,2229.889892578125
2023-05-25,2231.570068359375
2023-05-26,2272.199951171875
2023-05-29,2258.639892578125
2023-05-30,2255.0
2023-05-31,2234.9599609375
2023-06-01,2252.429931640625
2023-06-02,2292.5
2023-06-05,2293.06005859375
2023-06-07,2305.360107421875
2023-06-08,2302.97998046875
2023-06-09,2301.97998046875
2023-06-12,2299.5
2023-06-13,2320.9599609375
2023-06-14,2312.75
2023-06-15,2310.659912109375
2023-06-16,2322.639892578125
2023-06-19,2292.679931640625
2023-06-20,2281.159912109375
2023-06-21,2265.6298828125
2023-06-22,2235.409912109375
2023-06-26,2238.5
2023-06-27,2244.60009765625
2023-06-28,2262.070068359375
2023-06-29,2284.77001953125
2023-06-30,2309.89990234375
2023-07-03,2294.590087890625
2023-07-04,2295.929931640625
2023-07-05,2279.419921875
2023-07-06,2238.510009765625
2023-07-07,2246.18994140625
2023-07-10,2243.7900390625
2023-07-11,2247.9599609375
2023-07-12,2264.2099609375
2023-07-13,2261.199951171875
2023-07-14,2248.080078125
2023-07-17,2243.1298828125
2023-07-18,2258.830078125
2023-07-19,2235.75
2023-07-20,2224.52001953125
2023-07-21,2227.449951171875
2023-07-24,2243.81005859375
2023-07-25,2259.090087890625
2023-07-26,2235.22998046875
2023-07-27,2254.14990234375
2023-07-28,2253.85009765625
2023-07-31,2250.919921875
2023-08-01,2240.1201171875
2023-08-02,2222.739990234375
2023-08-03,2196.590087890625
2023-08-04,2209.639892578125
2023-08-07,2209.830078125
2023-08-08,2194.43994140625
2023-08-09,2209.52001953125
2023-08-10,2223.169921875
2023-08-11,2203.39990234375
2023-08-14,2203.300048828125
2023-08-15,2178.5
2023-08-16,2180.56005859375
2023-08-17,2154.56005859375
2023-08-18,2145.659912109375
2023-08-21,2139.030029296875
2023-08-22,2153.64990234375
2023-08-23,2154.699951171875
2023-08-24,2145.739990234375
2023-08-25,2148.469970703125
2023-08-28,2174.31005859375
2023-08-29,2191.4599609375
2023-08-30,2185.080078125
2023-08-31,2184.739990234375
2023-09-01,2186.2099609375
2023-09-04,2193.760009765625
2023-09-05,2203.699951171875
2023-09-06,2202.570068359375
2023-09-07,2185.580078125
